site_id,waterbody_name,municipality,description,latitude,longitude,pwl_id,fips_code,dec_region,nhd_reach_code,watershed_id,old_ribs_id,sampleinfo_present,chem_lab_present,chem_insitu_present,macroinfometrics_present,macroraw_present,habitat_present,userperc_present,"Hardness  (mg/L, as CaCO3) [n, ave, min, max]",Select Summary Statistics:, ,"pH (n, ave, min, max)", ,-- Data Availability --,x,y
13-WHAL-0.5,Whaley Lake Stream,Beekman,cr 7. above bridge.,41.61194,-73.70111,1304-0030,27,3,,H- 95-19,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8204370.036099039,5103026.027225817
06-WHAR-0.6,Wharton Creek,Pittsfield,100 m below co.rt. 18 bridge.,42.62,-75.32121,0601-0052,77,4,,SR-146-36,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8384718.743133219,5254309.677746502
06-WHAR-9.5,Wharton Creek,Edmeston,south st.,42.68898,-75.24145,0601-0052,77,4,,SR-146-36,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8375839.900547552,5264750.616140241
06-WHAR-13.9,Wharton Creek,Burlington,mill rd. north.,42.71042,-75.19549,0601-0145,77,4,,SR-146-36,,T,T,T,T,T,T,T,[object Promise],,,[object Promise],,,-8370723.65675069,5267998.174978343
06-WHAR-18.0,Wharton Creek,Burlington,sr 51.,42.74457,-75.18231,0601-0145,77,4,,SR-146-36,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8369256.465862037,5273173.259777123
06-WHAR-23.4,Wharton Creek,Exeter,cr 22.,42.80136,-75.14627,0601-0146,77,4,,SR-146-36,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8365244.511413846,5281785.522343447
06-WHEB-3.1,Wheeler Brook,Greene,just upstream of harrington rd.,42.32108,-75.71012,0602-0142,17,7,,SR-44-32,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8428012.006297633,5209197.675370508
09-WHEL-0.9,Wheeler Creek,Clayton,bridge on state route 12e.,44.20333,-76.18319,0901-0025,45,6,,SL-53,,T,F,T,F,F,T,T,[object Promise],,,[object Promise],,,-8480673.917807208,5496962.07579701
11-WEEL-0.9,Wheeler Creek,Milton,10 m downstream of north milton rd. culvert.,43.07867,-73.86497,1101-0071,91,5,,H-299-P27-13-5-2,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8222610.847860425,5323953.899377328
13-WELR-1.7,Wheeler Creek,Warwick,at spanktown rd. overpass. after confluence with stony creek.,41.307166,-74.39841,1306-0025,71,3,,H-139-13-59,,T,F,F,T,T,T,F,[object Promise],,,[object Promise],,,-8281993.117029188,5057754.698005772
12-WHEE-3.5,Wheelers Creek,Rome,at rte 26 bridge on border of westmoreland.,43.17194,-75.4836,1201-0213,65,6,,H-240-240,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8402795.915243141,5338179.594570439
08-WHET-1.9,Whetstone Creek,Martinsburg,50 m below falls. 20 m above glendale rd. bridge.,43.71639,-75.41666,0801-0223,49,6,,ONT-19-59,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8395344.188529441,5421657.268807285
11-WHIP-0.1,Whipple Brook,Cambridge,at bridge on route 59.,42.95812,-73.43737,1102-0004,115,5,,H-264-15,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8175010.633597224,5305599.454855848
17-KENC-0.2,Whippoorwill Creek.  TributaryN12,Mount Pleasant,20 m above nannyhagen rd.,41.12528,-73.74389,1702-0113,119,3,,(MW2.4)  ER-3-P1063-,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8209132.283915175,5030838.033940393
05-WHIS-2.2,Whisky Creek,Corning,just below whisky creek rd.,42.0997,-77.0407,0501-0046,101,8,,PA-3-47,,T,F,T,F,F,F,F,[object Promise],,,[object Promise],,,-8576131.494357347,5175925.73996694
14-WTAK-0.1,Whitaker Brook,Deposit,off sr 17.,42.033724,-75.410897,1404-0026,25,4,,D-71- 2 thru 13 (selected),,F,F,F,F,F,F,F,[object Promise],,,[object Promise],,,-8394702.654303998,5166032.4750925265
07-WBOT-0.3,White Bottom Creek,Van Buren,sr 31 bridge.,43.0892,-76.39469,0701-0032,67,7,,ONT-66-12-19,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8504217.990109986,5325558.866991502
03-WWHIO-0.5,White Brook,Perinton,sr 22.,43.0455,-77.38699,0302-0030,55,5,,Ont 108/P113- 3-12,,F,F,F,F,F,F,F,[object Promise],,,[object Promise],,,-8614680.320824152,5318899.977196966
03-WWHIO-1.5,White Brook,Perinton,0.5 mi down bike trail from Pannel Rd side.,43.0599403,-77.3858719,0302-0030,55,8,4140101000831,Ont 108/P113- 3-12,N/A,T,T,T,F,F,T,T,[object Promise],,,[object Promise],,,-8614555.854501497,5321099.826616537
10-ADKS12_276-1.4,White Brook,Wilmington,0.3 mile hike up ski trail at marble mountain to the trail crossing over white brook. access is via whiteface memorial highway.,44.391111,-73.858889,1004-0013,31,5,,C- 25-26,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8221933.914036913,5526168.356607351
04-WHIC-0.1,White Creek,Belfast,white creek rd. bridge.,42.32783,-78.10759,0403-0065,3,9,,ONT-117-149,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8694897.145889783,5210213.990909003
04-WHIO-0.2,White Creek,Stafford,roanoke rd. bridge.,42.94205,-78.05226,0402-0031,37,8,,ONT-117-25-7,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8688737.838464195,5303155.421552011
09-WHIK-0.8,White Creek,Gouverneur,welch rd. bridge.,44.40551,-75.41169,0905-0122,89,6,,SL-25-29-1,,T,T,T,F,T,T,T,[object Promise],,,[object Promise],,,-8394790.930660198,5528411.749703703
11-WHIT-1.1,White Creek,Salem,hanks rd. bridge; 20 m upstream.,43.15139,-73.35389,1103-0004,115,5,,H-301-20-1,11033101,T,T,T,T,T,F,F,[object Promise],,,[object Promise],,,-8165717.682505799,5335043.410669169
12-WHTE-0.2,White Creek,Newport,rte. 28.,43.16444,-75.00278,1203-0015,43,6,,H-240-180-31,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8349271.27767992,5337034.879657774
12-WITE-0.5,White Creek,Kirkland,15 m above grant st bridge.,43.03583,-75.39028,1204-0010,65,6,,H-240-223-24,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8392407.580362312,5317427.129427225
14-LWHIT-0.0,White Lake,Bethel,,41.68708,-74.84019,1401-0057,105,3,,: D-10-18,,F,F,F,F,T,F,F,[object Promise],,,[object Promise],,,-8331171.841671839,5114220.189775257
14-WLAK-5.1,White Lake Brook,Bethel,mattison rd. bridge; 5 m downstream.,41.66611,-74.81972,1401-0057,105,3,,D-10-18,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8328893.131695302,5111094.819671204
14-WLAK-5.8,White Lake Brook,Bethel,sr 17b.,41.6747,-74.8196,1401-0057,105,3,,D-10-18,,T,T,T,F,T,T,T,[object Promise],,,[object Promise],,,-8328879.77335641,5112374.95067791
08-WITR-1.2,White River,West Turin,30 m below wynn rd.,43.569,-75.40761,0801-0231,49,6,,ONT-19-91-7,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8394336.747137763,5398984.407400629
10-WHIF-1.6,Whiteface Brook,Wilmington,back side of whiteface mt. boated lake placid to get there.,44.35201,-73.92366,1004-0069,31,5,,C- 25-26-35-5-P254-,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8229144.188775084,5520079.125199071
12-WHIY-73.4,Whitney Creek,Arietta,2 miles hike from end of carpenter hill rd.,43.595501,-74.573502,1203-0025,41,5,,H-240-180 (portion 6),,F,F,F,F,F,F,F,[object Promise],,,[object Promise],,,-8301484.269311164,5403056.932394828
11-WHTK-0.7,Whittaker Brook,Greenwich,christie rd. bridge.,43.138555,-73.42759,1103-0011,115,5,,H-301,,T,F,F,T,T,T,T,[object Promise],,,[object Promise],,,-8173921.92897726,5333085.166053226
13-WHRT-0.3,Whortle Kill,East Fishkill,5 m below rte 82.,41.57697,-73.81541,1304-0010,27,3,,H- 95,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8217093.853896712,5097820.734036962
13-WICC-2.0,Wiccopee Creek,East Fishkill,20 m above warren farm rd.,41.52558,-73.83225,1304-0010,27,3,,H- 95,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8218968.474121671,5090176.431101983
08-WDMR-0.1,Widemyer Creek,Croghan,60 m above rte 126 culvert.,43.88611,-75.44749,0801-0197,49,6,,ONT-19-40-1,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8398776.168430595,5447834.326143738
13-WIDO-0.9,Widows Creek,Ghent,5 m above west ghent rd.,42.31867,-73.71827,1310-0049,21,4,,H-204- 3- 1,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8206280.278561051,5208834.83949523
04-WIGW-0.7,Wigwam Creek,Belfast,cr 26 belfast rd. bridge 40 m down.,42.33468,-78.09797,0403-0063,3,9,,ONT-117-147,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8693826.252388353,5211245.474469512
04-WILD-0.1,Wildcat Gully,Mount Morris,100 m above rte 258 bridge.,42.63733,-77.86657,0404-0017,51,8,,ONT-117-66-3-7,,T,F,T,F,F,F,F,[object Promise],,,[object Promise],,,-8668066.922218788,5256931.689147988
04-WILY-1.6,Wileyville Creek,West Union,10 m above co rt 124 bridge.,42.02321,-77.72809,0403-0075,101,8,,ONT-117-201-11,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8652651.399133734,5164456.823800184
06-WILK-0.2,Wilkins Brook,Afton,10 m below cr 17 bridge.,42.27399,-75.54239,0601-0133,17,7,,SR-134-8,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8409340.388106877,5202110.588240185
04-WLKI-0.2,Wilkins Creek,Livonia,east lake rd. bridge north of tux.,42.82313,-77.69341,0402-0046,51,8,,ONT-117-4-P67-2,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8648790.839193026,5285089.061185683
02-WILO-0.8,Willoughby Creek,Great Valley,150 meters upstream of snow brook rd.,42.192,-78.604,0201-0041,9,9,,PA-53-25-6-3,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8750157.254314475,5189783.643944444
14-WILL-0.5,Willowemoc Creek,Rockland,200 m above main st. bridge.,41.93028,-74.91527,1403-0059,105,3,,D-70-20-25,14033101,T,T,T,T,T,T,T,[object Promise],,,[object Promise],,,-8339529.7090406,5150541.440758813
14-WILL-3.1,Willowemoc Creek,Rockland,5 m above hazel rd. bridge.,41.92441,-74.87637,1403-0059,105,3,,D-70-20-25,,T,T,T,T,T,T,T,[object Promise],,,[object Promise],,,-8335199.38084874,5149663.145334658
14-WILL-3.2,Willowemoc Creek,Rockland,hazel rd. bridge.,41.92639,-74.87526,1403-0059,105,3,,D-70-20-25,14033103,F,T,F,F,F,F,F,[object Promise],,,[object Promise],,,-8335075.816213962,5149959.392680744
14-WILL-4.9,Willowemoc Creek,Rockland,at nysgande substation; opposite amber lake rd.,41.92889,-74.84721,1403-0059,105,3,,D-70-20-25,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8331953.304497209,5150333.4554936625
14-WILL-6.4,Willowemoc Creek,Rockland,100 m above covered bridge rd.,41.91453,-74.83163,1403-0059,105,3,,D-70-20-25,,T,T,T,T,T,T,T,[object Promise],,,[object Promise],,,-8330218.94683065,5148185.038373715
14-WILL-8.6,Willowemoc Creek,Rockland,debruce rd. at closed usgs gaging station.,41.90361,-74.81361,1403-0025,105,3,,D-70-20-25,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8328212.969606558,5146551.607386348
14-WILL-14.5,Willowemoc Creek,Rockland,30 m above hunter lake rd. bridge.,41.91111,-74.72444,1403-0026,105,3,,D-70-20-25,,T,T,T,T,T,T,T,[object Promise],,,[object Promise],,,-8318286.610612518,5147673.439275828
14-WILL-18.3,Willowemoc Creek,Neversink,2 m below willowemoc rd. bridge.,41.91808,-74.67069,1403-0026,105,3,,D-70-20-25,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8312303.187982382,5148716.1132183345
14-WILL-21.1,Willowemoc Creek,Neversink,0.9 miles above flugertown rd. bridge.,41.9394,-74.6478,1403-0026,105,3,,D-70-20-25,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8309755.084838123,5151906.175940039
14-WILB-0.2,Willsey Brook,Mamakating,bridge on sullivan st; willsey brook.,41.572375,-74.477288,1402-0037,105,3,2040104000444,D- 1-12-23,,T,T,T,T,T,T,T,[object Promise],,,[object Promise],,,-8290773.775823982,5097136.976692807
06-WILV-3.8,Willseyville Creek,Candor,30 m upstream of rte 96b bridge.,42.28333,-76.37832,0603-0032,107,7,,SR-16-4-16,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8502395.6900457,5203515.845369651
12-WILE-1.1,Wilsey Creek,Charleston,10 m above burtonsville rd; cr 127.,42.81667,-74.2825,1202-0027,57,4,,H-240-82-33,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8269090.074851341,5284108.652249809
12-WWILE-1.7,Wilsey Creek,Charleston,downstream from src trout release.,42.81675,-74.2936,1202-0027,57,4,,H-240-82,,F,F,F,F,F,F,F,[object Promise],,,[object Promise],,,-8270325.721199146,5284120.79291058
11-WALDK-0.6,Wilson Brook,Schroon,east shore rd.,43.8534,-73.71579,1104-0226,31,5,,H-391..37,,F,F,F,F,F,F,F,[object Promise],,,[object Promise],,,-8206004.2062238855,5442783.452770815
06-WILS-0.1,Wilson Creek,Newark Valley,40 m above rte 38 bridge.,42.24361,-76.17639,0603-0012,107,7,,SR-16-8,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8479916.945269814,5197541.180894209
02-WIND-0.5,Windfall Cr.,Carrollton,"at camollton rd. bridge


























go around rd. closed sign to get to bridge.",42.12028,-78.65444,0201-0037,9,9,,PA-53-31,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8755772.209430085,5179013.867701594
12-WINF-0.6,Windfall Creek,Stratford,0.5 miles north off edick rd.,43.24,-74.684,1201-0154,35,5,,H-240-144 (portion 5),,T,T,T,F,F,T,T,[object Promise],,,[object Promise],,,-8313784.850404841,5348573.933818738
03-WINE-0.5,Wine Creek,Oswego,200 ft south off mitchell st.,43.470736,-76.485765,0303-0001,75,7,,Ont  61 thru 65,,F,F,F,F,F,F,F,[object Promise],,,[object Promise],,,-8514356.412733981,5383899.3643876435
03-WINE-1.9,Wine Creek,Oswego,at town line rd / city line rd. (upstream of culvert).,43.45611,-76.47556,0303-0001,75,7,,ONT-64a-1,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8513220.397330437,5381656.145540027
05-WINI-1.1,Winfield Creek,Big Flats,main st. sr 64.,42.1335,-76.94247,0501-0045,15,8,,PA-3-42,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8565196.580776723,5180998.121219185
05-WINI_T2-1.2,Winfield Creek,Big Flats,hillview drive.,42.1445,-76.9386,0501-0045,15,8,,Pa 3-42,,F,F,F,F,F,F,F,[object Promise],,,[object Promise],,,-8564765.774347354,5182649.479941374
04-WCOY-0.7,Wiscoy Creek,Hume,50 m above rt. 19a bridge.,42.5001,-78.06837,0403-0023,3,9,,ONT-117-104,,T,T,T,T,T,T,T,[object Promise],,,[object Promise],,,-8690531.195460869,5236188.882659812
04-WCOY-5.6,Wiscoy Creek,Hume,at ukrainian american work camp access.,42.50344,-78.13059,0403-0023,3,9,,ONT-117-104,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8697457.494178029,5236693.194411
04-WCOY-12.8,Wiscoy Creek,Pike,100 m above rte. 19 bridge. next to town hall.,42.55634,-78.15485,0403-0023,121,9,,ONT-117-104,,T,T,T,T,T,T,T,[object Promise],,,[object Promise],,,-8700158.105024671,5244684.242698938
04-WCOY-16.5,Wiscoy Creek,Eagle,100 ft below sr 39 bridge.,42.576,-78.204,0403-0019,121,8,,Ont-117-104,,T,T,T,T,T,T,T,[object Promise],,,[object Promise],,,-8705629.45799716,5247655.79907558
04-WCOY-19.4,Wiscoy Creek,Eagle,at sr 362/pearl st.,42.578586,-78.253521,0403-0019,121,8,,Ont-117-104,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8711142.110500738,5248046.735761183
13-WIXO-0.1,Wixon Pond Outlet,Carmel,at north lake rd. bridge.,41.387869,-73.73261,1302-0084,79,3,,H- 31-P44-14-P53- 1,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8207876.600059028,5069721.690366415
03-WOLC-2.7,Wolcott Creek,Wolcott,at furnace rd. (east of furnace village).,43.24098,-76.81567,0302-0013,117,8,,ONT-8-P89-1,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8551081.269344136,5348723.687276718
03-WOLC-4.0,Wolcott Creek,Wolcott,Off cemetery st; short walk.,43.2252579,-76.8113098,0302-0013,117,8,4140101000129,Ont  80/P89- 1,N/A,T,T,T,F,F,T,T,[object Promise],,,[object Promise],,,-8550595.894100377,5346321.489241636
02-WLCK-0.5,Wolf Creek,Genesee,wolf creek rd. at culvert.,42.07555,-78.29277,0201-0067,3,9,,PA-53-63-6,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8715511.289194882,5172303.1944360295
04-WOLF-0.2,Wolf Creek,Castile,park rd. in letchworth state park. 100 m below.,42.61456,-78.01183,0403-0078,121,9,,ONT-117-87,,T,T,T,T,T,T,T,[object Promise],,,[object Promise],,,-8684237.191451421,5253486.761775835
04-WOLF-2.1,Wolf Creek,Castile,off bennion rd. no access: tresspass signs everywhere.,42.625712,-78.036597,0403-0003,121,9,,Ont 117-87,,T,F,F,F,F,T,T,[object Promise],,,[object Promise],,,-8686994.241279896,5255173.816898449
11-WLFC-0.9,Wolf Creek,Hadley,rte. 1/stony creek rd. bridge.,43.357,-73.878,1104-0186,91,5,,H-371 thru 390 (selected),,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8224061.340825464,5366469.719637468
13-WFLY-0.4,Wolf Fly Creek,Westerlo,cr 405.,42.43681,-74.03253,1309-0027,1,4,,H-193-29,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8241263.541737745,5226637.714280119
14-WOFH-1.2,Wolf Hollow,Andes,wolf hollow rd.,42.15028,-74.81598,1403-0096,25,4,,D-70-56,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8328476.796799736,5183517.308876702
12-WOLH-0.1,Wolf Hollow Creek,Newport,rte. 28.,43.1622,-74.9917,1203-0029,43,6,,H-240-180-30,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8348037.857721931,5336693.018726212
11-WOPO-0.6,Wolf Pond Outlet,Newcomb,arbutus lake rd. bridge; esf huntington forest.,44.03028,-74.25361,1104-0055,31,5,,H-503-P680-5-P682-6-4-P685-11,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8265874.054762324,5470129.279415818
02-WRUN-1.0,Wolf Run,Cold Spring,at bridge on wolf run rd.,42.025,-78.889,0201-0028,9,9,,PA-53-7,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8781883.309190553,5164725.0587531
05-WULF-0.5,Wolf Run,Campbell,at sr 333 bridge.,42.22884,-77.18846,0502-0022,101,8,,PA-3-58-8,,F,F,F,F,F,F,T,[object Promise],,,[object Promise],,,-8592580.062316962,5195320.443660469
07-WDCR-8.8,Wood Creek,Rome,0.8 mi. above seifert rd. opposite gr.rd marker(46-2602).,43.22222,-75.59306,0703-0012,65,6,,ONT-66-11-P26-24-1,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8414980.946705375,5345857.396377913
07-WDCR-16.6,Wood Creek,Rome,rte 69. 5 m above bridge.,43.21472,-75.47027,0703-0012,65,6,,ONT-66-11-P26-24-1,07034413,T,T,T,T,T,F,F,[object Promise],,,[object Promise],,,-8401312.026430868,5344711.737964752
12-WOCK-0.7,Wood Creek,Schuyler,5 m above rte 5.,43.09667,-75.14721,1201-0025,43,6,,H-240-201,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8365349.151735193,5326697.601063733
13-WOOD-0.1,Woodbury Creek,Cornwall,above confluence with moodna ck. pleasant hill rd.,41.4075,-74.07555,1303-0014,71,3,,H- 89- 7,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8246052.506231673,5072634.905733725
13-WOOD-0.8,Woodbury Creek,Cornwall,50 m below industry drive bridge.,41.4,-74.08222,1303-0014,71,3,,H- 89- 7,,T,T,T,T,T,T,F,[object Promise],,,[object Promise],,,-8246795.007235261,5071521.811425616
13-WOOD-2.0,Woodbury Creek,Woodbury,sample from orange tree nursery owner took us to hole in deer fence where he said we can sample.,41.38593,-74.09782,1303-0014,71,3,,H- 89- 7,,T,T,T,T,T,T,F,[object Promise],,,[object Promise],,,-8248531.591291636,5069433.99297701
13-WOOD-4.3,Woodbury Creek,Woodbury,rte 32- 0.7 km downstream of outfall pipe.,41.36,-74.10806,1303-0014,71,3,,H- 89- 7,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8249671.502877362,5065587.476599912
13-WOOD-5.7,Woodbury Creek,Woodbury,5 m below park ave bridge.,41.34444,-74.12139,1303-0014,71,3,,H- 89- 7,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8251155.391689636,5063280.005828963
13-WOOD-7.2,Woodbury Creek,Woodbury,at estrada rd. overpass.,41.3273,-74.1152,1303-0014,71,3,,H- 89- 7,,T,F,F,T,T,T,F,[object Promise],,,[object Promise],,,-8250466.324041625,5060738.867017734
08-WDHL-4.0,Woodhull Creek,Forestport,40 m below horton rd.bridge; at dec fishing access.,43.46333,-75.1725,0801-0234,65,6,,ONT-19-104,08011604,T,T,T,T,T,F,F,[object Promise],,,[object Promise],,,-8368164.421657353,5382763.423540086
13-WODC-0.2,Woodland Creek,Shandaken,at the usgs gage house.,42.07972,-74.33444,1307-0035,111,3,,H-171/P848-46,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8274872.009203143,5172928.603808289
13-WODC-0.3,Woodland Creek,Shandaken,pull-off on corner of woodland valley rd. usgs gage house.,42.079,-74.33566,1307-0035,111,3,,H-171/P848-46,,F,F,F,F,F,F,F,[object Promise],,,[object Promise],,,-8275007.818981909,5172820.616520908
14-WRIT-1.6,Wright Brook,Kortright,co. rte 33 bridge; 40 m downstream.,42.3497,-74.80639,1404-0081,25,4,,D-71-78,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8327409.242883028,5213507.602556202
02-WRGT-0.5,Wrights Creek,Great Valley,"30 m above rt. 219 bridge


























baby cows below the stream.",42.19778,-78.65056,0201-0041,9,9,,PA-53-25-6,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8755340.289805809,5190652.124828722
